"VALENCIA / VALÈNCIA","ALBORAYA","ALBORAYA","46120","CARRETERA VV-7002 KM. 4,2","D","-0.332389","39.510167","15/11/2021 21:25","1.527","","","","","1.389","1.455","","","","","","","","CEPSA","No Low cost","P","dm","L-D: 06:30-21:30","L-D: 06:30-21:30 (A)"
"CANTABRIA","VAL DE SAN VICENTE","PESUES","39548","CARRETERA E-70/N-634 KM. 279","I","-4.503889","43.375028","22/11/2021 12:00","1.469","","","1.629","","1.319","1.419","0.959","","","","0.849","","","AVIA","No Low cost","P","dm","L-D: 24H","L-D: 00:00-06:00 (D), 06:00-23:00 (P), 23:00-23:59 (D)"
"SEVILLA","SEVILLA","SEVILLA","41012","AVENIDA PALMAS ALTAS, S/N","D","-5.98525","37.339333","22/11/2021 15:00","1.594","","1.654","","","1.439","1.505","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 06:00-23:59","L-D: 06:00-23:59 (A)"
"GIRONA","LLERS","HOSTALETS","17730","CALLE KARPETAN, S/N","N","2.940389","42.295722","20/11/2021 00:00","","","","","","1.395","","1.136","","","","","1.04","0.99","REPSOL","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"NAVARRA","CORELLA","CORELLA","31591","POLIGONO INDUSTRIAL OMBATILLO, S/N","I","-1.797889","42.114611","20/11/2021 11:34","1.479","","","1.611","","1.349","1.415","0.929","","","","","","","SERTELGAS,SL","Low Cost","P","dm","L-D: 07:00-11:00","L-D: 07:00-11:00 (A)"
"BALEARS (ILLES)","PALMA DE MALLORCA","PALMA","07010","CALLE CORONEL BEORLEGUI, 49","D","2.634639","39.605028","22/11/2021 10:00","1.589","","","1.729","","1.449","1.529","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","CUESTA, LA","38320","AVENIDA LOS MENCEYES, 223","D","-16.296","28.470222","22/11/2021 06:00","1.118","","","1.228","","1.068","","","","","","","","","PCAN","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"SORIA","BURGO DE OSMA-CIUDAD DE OSMA","BURGO DE OSMA (EL)","42300","CR N-122, 210","D","-3.058417","41.586833","17/11/2021 08:20","1.558","","","1.668","","1.418","1.488","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"NAVARRA","CORTES","CORTES","31530","AVENIDA CARMEN BELLIDO, 52","N","-1.422056","41.926556","22/11/2021 16:00","1.479","","","","","1.309","","0.884","","","","","","","AN ENERGETICOS, S.L.","Low Cost","P","dm","L-D: 24H","Sin datos"
"SANTA CRUZ DE TENERIFE","GUANCHA (LA)","GUANCHA (LA)","38440","AVENIDA HIPOLITO SINFORIANO,8, 8","N","-16.650639","28.374111","22/11/2021 06:00","1.159","","","1.209","","1.089","","","","","","","","","PCAN","Low Cost","P","dm","L-V: 05:00-21:00; S: 06:00-21:00; D: 07:00-14:00","L-V: 05:00-21:00 (A); S: 06:00-21:00 (A); D: 07:00-14:00 (A)"
"BARCELONA","TERRASSA","TERRASSA","08225","AVENIDA JOSEP TARRADELLAS,DE, 2","D","2.004694","41.570083","22/11/2021 17:00","1.419","","","","","1.299","1.349","","","","","","","","ESCLATOIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CIUDAD REAL","VILLANUEVA DE LOS INFANTES","VILLANUEVA LOS INFANTES","13320","CR CR-604, 1,4","D","-3.025528","38.7385","20/11/2021 00:00","1.499","","","1.609","","1.389","1.449","0.945","","","","","","","CAMPSA","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 08:00-20:00 (A)"
"ZARAGOZA","UTEBO","UTEBO","50180","CARRETERA N-232A KM. 250,9","I","-1.004139","41.703694","22/11/2021 00:00","1.554","","1.614","","","1.399","1.519","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"MADRID","MADRID","MADRID","28002","CALLE SERRANO, 197","D","-3.682194","40.451472","20/11/2021 00:00","1.589","","","1.739","","1.429","1.519","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"TARRAGONA","CONSTANTÍ","CONSTANTI","43120","CALLE ALEMANIA, 9","D","1.170111","41.159306","22/11/2021 09:46","1.509","","","","","1.389","","","","","","","","","TRADILO INVERSIONES","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ALICANTE","MONÓVAR/MONÒVER","MONOVAR","03640","CARRETERA NOVELDA-MONOVAR KM. 9,6","I","-0.838083","38.428444","15/11/2021 12:58","1.499","","","","","1.389","1.399","","","","","","","","E.S. TEXAS","Low Cost","P","dm","L-D: 07:00-22:00","L-D: 07:00-22:00 (A)"
"CORUÑA (A)","PADRÓN","IRIA FLAVIA","15917","CARRETERA NACIONAL 550 KM. 80,100","I","-8.650639","42.760778","22/11/2021 08:27","1.549","","","1.649","","1.399","1.499","","","","","","","","PEDRON","Low Cost","P","dm","L-S: 07:00-23:00; D: 08:00-23:00","L-S: 07:00-23:00 (P); D: 08:00-23:00 (P)"
"SEGOVIA","SAN ILDEFONSO","SAN ILDEFONSO O LA GRANJA","40100","CR CL-601, 120,1  I","I","-4.020333","40.904472","22/11/2021 08:26","1.569","","","1.679","","1.439","1.489","","","","","","","","REPSOL","No Low cost","P","dm","L: 07:00-23:00","L: 07:00-23:00 (A)"
"MÁLAGA","MÁLAGA","MALAGA","29016","CARRER CAMINO DE COIN, 90","D","-4.492861","36.659667","19/11/2021 09:58","1.589","","","1.732","","1.439","1.529","1.009","","","","0.939","","","BP CHURRIANA","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"TARRAGONA","LLORENÇ DEL PENEDÈS","LLORENÇ DEL PENEDES","43712","CALLE AFORES, S/N","N","1.553417","41.283417","22/11/2021 16:36","","","","","","1.39","","0.862","","","","","","","LA BOTIGA DEL SINDICAT","Low Cost","P","dm","L-D: 24H","L-V: 00:00-06:59 (D), 06:59-14:59 (A), 14:59-23:59 (D); S-D: 24H (D)"
"NAVARRA","BAZTAN","MUGAIRI(ORONOZ)","31720","CR N-121, 48","D","-1.611139","43.137472","12/11/2021 18:15","1.519","","","","","1.435","","0.872","","","","","","","AVIA","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"HUESCA","BARBASTRO","BARBASTRO","22300","AVENIDA PIRINEOS, 69","D","0.136278","42.043667","16/11/2021 23:59","1.489","","","","","1.339","1.389","","","","","","","","E.S.BELLAVISTA","Low Cost","P","dm","L-D: 24H","L-V: 00:00-06:59 (D), 06:59-20:59 (P), 20:59-23:59 (D); S: 00:00-07:59 (D), 07:59-20:30 (P), 20:30-23:59 (D); D: 00:00-08:30 (D), 08:30-14:30 (P), 14:30-23:59 (D)"
"ALICANTE","ALICANTE/ALACANT","ALICANTE/ALACANT","03016","AVENIDA DENIA, 60","N","-0.472306","38.355389","22/11/2021 10:01","1.539","","","1.689","","1.399","1.475","","","","","0.818","","","GOTETA","Low Cost","P","dm","L-D: 24H","L-D: 00:00-07:00 (A), 07:00-23:00 (P), 23:00-23:59 (A)"
"MURCIA","ÁGUILAS","AGUILAS","30880","URBANIZACIÓN EL HORNILLO II - C.C AGUILAS PLAZA, S/N","N","-1.562889","37.410472","22/11/2021 11:09","1.509","","","","","1.389","","","","","","","","","CARREFOUR","Low Cost","P","dm","L-S: 08:00-22:00; D: 09:00-22:00","L-S: 08:00-22:00 (A); D: 09:00-22:00 (A)"
"VALENCIA / VALÈNCIA","SAN ANTONIO DE BENAGÉBER","SAN ANTONIO DE BENAGEBER","46184","POLIGONO ISAAC PERAL, 2","D","-0.482556","39.551139","20/11/2021 20:00","1.419","","","","","1.289","","","","","","","","","SAN ANTONIO OIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"TARRAGONA","SALOU","SALOU","43840","CR AP-1, 7,8","D","1.150028","41.077806","20/11/2021 00:00","1.559","","","1.699","","1.429","1.499","","","","","0.859","","","REPSOL","No Low cost","P","OM","L-D: 07:00-22:00","L-D: 07:00-22:00 (A)"
"CÁCERES","CÁCERES","CACERES","10005","CALLE MONFRAGUE ESQUINA C\ GREDOS, S/N","D","-6.392417","39.471417","22/11/2021 13:50","1.449","","","","","1.299","","","","","","","","","BALLENOIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (D)"
"MURCIA","MURCIA","HUERTA DE LA ALBERCA","30150","CL MU-4F CR.SANTA CATALINA, 2","I","-1.133","37.946472","20/11/2021 00:00","1.519","","","1.639","","1.379","1.459","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"SEGOVIA","MARTÍN MUÑOZ DE LAS POSADAS","MARTIN MUÑOZ DE LAS POSADAS","40446","CARRETERA N-601 KM. 116,3","I","-4.599694","40.99525","22/11/2021 17:09","1.549","","","1.669","","1.419","1.479","1.029","","","","","","","REPSOL","No Low cost","P","dm","L-S: 07:00-22:00; D: 08:00-22:00","L-S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
"JAÉN","ANDÚJAR","ANDUJAR","23740","AUTOVIA ANDALUCIA (MADRID - CADIZ) KM. 323","I","-4.056111","38.029917","15/11/2021 19:00","1.529","","","","","1.409","","","","","","","","","AREAPARKING 24H - BDMED","Low Cost","P","dm","L-D: 24H","Sin datos"
"SEVILLA","SEVILLA","SEVILLA","41020","CARRETERA N-IV KM. 535,7","N","-5.938667","37.410444","22/11/2021 12:15","1.579","","","","","1.429","1.499","","","","","","","","Q8","Low Cost","P","dm","L-D: 06:00-23:00","Sin datos"
"CIUDAD REAL","LLANOS DEL CAUDILLO","LLANOS DEL CAUDILLO","13220","POZOS S/N","D","-3.352083","39.119944","22/11/2021 17:45","","","","","","","","0.85","","","","","","","COOP. LOS LLANOS","Low Cost","P","dm","L: 08:00-14:00 y 16:00-20:00","L: 08:00-14:00 (P), 16:00-20:00 (P)"
"LLEIDA","LLEIDA","LLEIDA","25191","CARRETERA DE HUESCA (N-240 km 101)","D","0.551778","41.651778","20/11/2021 00:00","1.559","","","1.699","","1.419","1.479","","","","","","","","CAMPSA","No Low cost","P","OM","L-V: 07:00-21:00","L-D: 06:00-22:00 (A)"
"GRANADA","GUADIX","GUADIX","18500","AVENIDA BUENOS AIRES, S/N","I","-3.132722","37.306444","20/11/2021 00:00","1.529","","","1.649","","1.399","1.479","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"TARRAGONA","MONTBLANC","MONTBLANC","43400","AUTOPISTA AP-2 (MRG.DCHO.) KM. 196","D","1.191306","41.387222","22/11/2021 15:00","1.584","","","1.716","","1.459","1.525","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"CÁDIZ","LÍNEA DE LA CONCEPCIÓN (LA)","LINEA LA CONCEPCION (LA)","11300","AVDA.DE LAS INDUSTRIAS, 40","D","-5.361167","36.174667","15/11/2021 16:29","1.469","","1.519","","","1.339","1.379","","","","","","","","E.S.CAMPO DE GIBRALTAR","Low Cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"GIRONA","BESALÚ","BESALU","17850","CARRETERA N-260 KM. 63","I","2.691889","42.202083","20/11/2021 00:00","1.579","","","1.719","","1.419","1.509","","","","","","","","REPSOL","No Low cost","P","OM","L-S: 07:00-21:00; D: 07:00-14:00","D: 07:00-14:00 (A)"
"ALMERÍA","EJIDO (EL)","EJIDO (EL)","04700","CARRETERA AL-9008 KM. 4,593","D","-2.795139","36.723944","16/11/2021 17:30","1.375","","","","","1.239","","","","","","","","","E.S CAMPOEJIDO TIERRAS ALMERIA","Low Cost","P","dm","L-D: 06:00-00:00","L-D: 06:00-00:00 (A)"
"BARCELONA","MATARÓ","MATARO","08304","C.C.MATARÓ PARK; CTRA.CIRERA, S/N","N","2.429444","41.553278","22/11/2021 14:59","1.457","","","1.591","","1.319","1.385","","","","","","","","ALCAMPO","Low Cost","P","dm","L-D: 24H","L-D: 00:00-08:00 (D), 08:00-20:00 (A), 20:00-23:59 (D)"
"ALMERÍA","VERA","VERA","04620","CL ANCHA, S.N.","D","-1.872667","37.249083","20/11/2021 00:00","1.519","","","1.629","","1.379","1.439","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 07:00-22:00","L-D: 07:00-22:00 (A)"
"CÁCERES","ESCURIAL","ESCURIAL","10133","CARRETERA NACIONAL V KM. 287,9","D","-5.896972","39.172361","22/11/2021 13:27","1.549","","","","","1.439","1.519","","","","","","","","BP","No Low cost","P","dm","L-D: 24H","L-D: 00:00-05:59 (A), 05:59-21:59 (P), 21:59-23:59 (A)"
"SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","TACO","38108","CALLE LIBERTAD, S/N","D","-16.304861","28.464694","20/11/2021 00:00","1.129","","","1.259","","1.105","1.245","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 24H","L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
"BARCELONA","BARCELONA","BARCELONA","08019","CALLE PUJADES, 309","N","2.207028","41.406694","22/11/2021 09:00","1.459","","","1.499","","1.299","","","","","1.259","","","","TAMOIL","Low Cost","P","OM","L-D: 24H","L-V: 00:00-08:00 (D), 08:00-18:00 (A), 18:00-23:59 (D); S-D: 24H (D)"
"VALLADOLID","MOJADOS","MOJADOS","47250","CR N-601, 167,7","D","-4.667667","41.453528","20/11/2021 00:00","1.519","","","1.659","","1.399","1.489","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"TOLEDO","QUINTANAR DE LA ORDEN","QUINTANAR DE LA ORDEN","45800","CR N-301, 122","I","-3.03575","39.586861","20/11/2021 00:00","1.529","","","1.639","","1.419","1.469","","","","","0.879","","","REPSOL","No Low cost","P","OM","L-D: 06:30-22:30","L-D: 06:30-22:30 (A)"
"ZARAGOZA","ZARAGOZA","ZARAGOZA","50010","AUTOVIA A-2 KM. 311","I","-0.983889","41.632583","22/11/2021 11:30","1.358","","","","","1.237","","","","","","","","","BONAREA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CASTELLÓN / CASTELLÓ","ALCALÀ DE XIVERT","ALCALA DE XIVERT","12570","C/ BARON DE ALCAHALI, S/N","D","0.229361","40.309361","19/11/2021 14:19","1.529","","","","","1.399","","1.009","","","","","","","COOP. SAN ISIDRO DE ALCALA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"VALENCIA / VALÈNCIA","LLOCNOU DE SANT JERONI","LLOCNOU DE SANT JERONI","46726","AUTOVIA CV-60 KM. 25,5","D","-0.302778","38.909667","22/11/2021 11:10","1.529","","","1.649","","1.369","1.459","","","","","","","","BP","No Low cost","P","dm","D: 07:00-21:00","Sin datos"
"CÓRDOBA","VILLANUEVA DE CÓRDOBA","VILLANUEVA DE CORDOBA","14440","CARRETERA CO-420 KM. 152","D","-4.64175","38.327167","20/11/2021 00:00","1.519","","1.559","","","1.389","1.459","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 06:00-20:00; S-D: 10:00-14:00","L-V: 06:00-20:00 (A); S-D: 10:00-14:00 (A)"
"BALEARS (ILLES)","PALMA DE MALLORCA","PALMA","07013","CAMI CAMI DE SON RAPINYA ESQ.CAMI DEL REIS, S/N","D","2.618722","39.584944","22/11/2021 10:00","1.589","","","1.729","","1.449","1.529","","","","","0.839","","","REPSOL","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ZARAGOZA","ZARAGOZA","ZARAGOZA","50006","PLAZA SAN FRANCISCO, 5","D","-0.893778","41.640833","22/11/2021 10:47","1.559","","","","","1.389","","","","","","","","","REPSOL","No Low cost","P","dm","L-V: 07:00-21:00; S: 08:00-14:30","L-V: 07:00-21:00 (P); S: 08:00-14:30 (P)"
"VALENCIA / VALÈNCIA","VALENCIA","VALENCIA","46013","CAMI DE ENCORTS, 231","D","-0.350611","39.435944","20/11/2021 00:00","1.519","","","1.649","","1.369","","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 03:00-17:00","L-V: 03:00-17:00 (A)"
"MÁLAGA","MÁLAGA","MALAGA","29003","HEROES DE SOSTOA, 147","I","-4.442694","36.702194","20/11/2021 00:00","1.579","","1.619","","","1.419","1.499","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-00:00","L-D: 06:00-23:59 (A)"
"MADRID","PERALES DE TAJUÑA","PERALES DE TAJUÑA","28540","AUTOVIA A-3 KM. 43,3","D","-3.318806","40.207361","22/11/2021 15:00","1.554","","1.614","","","1.439","1.505","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"MURCIA","JUMILLA","JUMILLA","30520","AVENIDA MURCIA (DE), S/N","D","-1.307833","38.467389","22/11/2021 09:42","1.529","","","1.669","","1.409","1.499","1.019","","","","","","","BP JUMILLA CENTRO","No Low cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"LUGO","SARRIA","SARRIA","27600","CARRETERA C-546 KM. 30,12","N","-7.438472","42.737972","15/11/2021 10:16","","","","","","1.359","","0.935","","","","","","","E.S. A VALIÑA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"GRANADA","LOJA","LOJA","18300","AVENIDA ANDALUCIA, 25","I","-4.160778","37.168278","20/11/2021 07:00","1.569","","","1.679","","1.379","1.459","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"CÓRDOBA","HINOJOSA DEL DUQUE","HINOJOSA DEL DUQUE","14270","CALLE PP INDUSTRIAL LA DEHESA, S/N","D","-5.121972","38.481444","22/11/2021 16:17","1.456","","","","","1.316","","","","","","","","","FAST FUEL HINOJOSA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"HUESCA","BOLTAÑA","BOLTAÑA","22340","CARRETERA N-260 KM. 441,6","D","0.08175","42.436","22/11/2021 11:18","1.529","","","1.639","","1.409","1.459","","","","","","","","AVIA","No Low cost","P","dm","L-D: 08:00-21:00","L-D: 08:00-21:00 (P)"
"GIRONA","TORROELLA DE MONTGRÍ","TORROELLA DE MONTGRI","17257","CARRETERA L'ESTARTIT KM. 1","I","3.140833","42.042222","17/11/2021 00:00","1.569","","","1.729","","1.379","1.429","","","","","0.879","","","REPSOL","No Low cost","P","dm","L: 06:00-22:00","L: 06:00-22:00 (A)"
"BARCELONA","HOSPITALET DE LLOBREGAT (L')","HOSPITALET DE LLOBREGAT (L')","08906","CALLE MIQUEL PEIRÓ VICTORI, CANTONADA AMETLLERS, S/N","D","2.093639","41.364278","16/11/2021 11:54","1.354","","","","","1.234","","","","","","","","","ESTACIO SERVEI CAN BUXERES","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BARCELONA","TERRASSA","TERRASSA","08226","AVENIDA BEJAR, 373","D","2.023139","41.580472","22/11/2021 14:36","1.449","","","1.579","","1.299","1.399","","","","","","","","OCTOPO","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ALICANTE","ASPE","ASPE","03680","POLIGONO TRES HERMANAS   ALCOHOLERA, 11","N","-0.767139","38.325917","22/11/2021 11:03","1.559","","","1.701","","1.419","1.509","","","","","","","","BP","No Low cost","P","dm","L-S: 06:00-22:00; D: 07:00-15:00","L-S: 06:00-22:00 (A); D: 07:00-15:00 (A)"
"GIRONA","BLANES","BLANES","17300","AVINGUDA EUROPA, 47","N","2.774667","41.675778","22/11/2021 10:35","1.459","","","1.599","","1.339","1.439","","","","","","","","GALP","No Low cost","P","dm","L-D: 06:00-22:00","Sin datos"
"ALICANTE","COCENTAINA","COCENTAINA","03820","AVENIDA ALTET L', 3","D","-0.441806","38.733333","22/11/2021 13:23","1.469","","","","","1.369","","","","","","0.609","","","SHELL","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"NAVARRA","PERALTA","PERALTA","31350","AVENIDA SAN SILVESTRE, S/N","N","-1.809778","42.337694","22/11/2021 11:47","1.473","","","","","1.313","","0.84","","","","","","","A.N. ENERGETICOS, S.L","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BADAJOZ","ALMENDRALEJO","ALMENDRALEJO","06200","CARRETERA GIJON-SEVILLA KM. 650,9","D","-6.3975","38.681083","18/11/2021 09:35","1.419","","","","","1.319","","","","","","","","","EESS LA FLORIDA ","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"GIPUZKOA","DEBA","ITZIAR","20829","AP-8 (MRG.DCHO.) km 55","D","-2.329861","43.284528","22/11/2021 09:18","1.584","","","1.716","","1.449","1.515","","","","","","","","CEPSA","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CUENCA","SAN CLEMENTE","SAN CLEMENTE","16600","POLIGONO SAN JOSE CALLE C/10  PARCELA, 14","N","-2.407861","39.406472","22/11/2021 09:44","1.469","","","","","1.354","1.399","0.95","","","","0.82","","","VEN Y VEN OIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"SEVILLA","SEVILLA","SEVILLA","41015","CALLE ESTRELLA VEGA, 20","D","-5.968306","37.429472","22/11/2021 12:15","1.489","","","","","1.357","","","","","","","","","Q8","Low Cost","P","dm","L-D: 24H","Sin datos"
"ALICANTE","GATA DE GORGOS","GATA DE GORGOS","03740","CARRETERA N-332 KM. 187,5","D","0.098639","38.768111","20/11/2021 00:00","1.549","","","","","1.399","1.489","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 07:00-21:00","L-D: 07:00-21:00 (A)"
"GUADALAJARA","POVEDA DE LA SIERRA","POVEDA DE LA SIERRA","19463","CARRETERA CM-210 KM. 24,200","D","-2.029333","40.640333","22/11/2021 10:29","1.509","","","","","1.409","","","","","","","","","AREA DE SERVICIOS ALTO TAJO","Low Cost","P","dm","L-D: 09:00-14:00 y 15:30-18:30","L-D: 09:00-14:00 (A), 15:30-18:30 (A)"
"BALEARS (ILLES)","PALMA DE MALLORCA","PALMA","07006","AVENIDA AMERICA, ARENAL, 18","D","2.753389","39.511639","20/11/2021 05:30","1.599","","","1.739","","1.479","1.549","","","","","","","","BP","No Low cost","P","dm","L-D: 24H","L-D: 00:00-05:30 (A), 05:30-21:30 (P), 21:30-23:59 (A)"
"BIZKAIA","KARRANTZA HARANA/VALLE DE CARRANZA","CARRANZA","48991","CL AMBASAGUAS, 7","D","-3.355694","43.238139","22/11/2021 00:00","1.579","","","","","1.449","1.539","1.109","","","","","","","PETRONOR","No Low cost","P","dm","L-D: 08:00-21:00","L-D: 08:00-21:00 (A)"
"ZARAGOZA","ZARAGOZA","ZARAGOZA","50014","AVENIDA ALCALDE CABALLERO, 22","D","-0.861139","41.670917","20/11/2021 00:00","1.549","","","1.689","","1.399","1.469","","","","","","","","REPSOL","No Low cost","P","OM","L-S: 06:00-22:00; D: 08:00-22:00","L-S: 06:00-22:00 (A); D: 08:00-22:00 (A)"
"ASTURIAS","VILLANUEVA DE OSCOS","VILLANUEVA DE OSCOS","33777","PESOZ-ALTO D L GARGANTA,K.20,740","N","-6.98625","43.310417","22/11/2021 09:24","1.57","","","","","1.43","","1.09","","","","","","","GALP","No Low cost","P","dm","L-V: 08:00-22:00; S: 09:30-22:00; D: 11:00-20:00","L-V: 08:00-22:00 (P); S: 09:30-22:00 (P); D: 11:00-20:00 (P)"
"ALBACETE","ALBACETE","ALBACETE","02002","CALLE HERMANOS FALCÓ, 2","D","-1.849028","38.98925","20/11/2021 14:51","1.539","","","1.639","","1.409","1.489","","","","","","","","CEPSA","No Low cost","P","dm","L-D: 06:30-22:30","Sin datos"
"CIUDAD REAL","PUERTOLLANO","PUERTOLLANO","13500","CARRETERA ALMODOVAR KM. 1,500","I","-4.118889","38.704528","17/11/2021 18:42","1.449","","","","","1.339","","","","","","","","","CARBURANTES BLUE","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BALEARS (ILLES)","ALCÚDIA","ALCUDIA","07400","CL POLLENTIA ESQ. CL. L,ESTEL, S.N.","I","3.127083","39.850056","20/11/2021 00:00","1.599","","","1.749","","1.479","1.529","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 07:00-19:00","L-D: 07:00-19:00 (A)"
"ASTURIAS","SIERO","VIELLA","33429","AUTOPISTA A-8 KM. 456","D","-5.779944","43.393944","15/11/2021 14:49","1.569","","","1.719","","1.429","1.529","1.089","","","","","","","REPSOL","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BURGOS","AMEYUGO","AMEYUGO","09219","AUTOPISTA AP-1 (MRG.IZDO.) KM. 63,5","I","-3.068028","42.651972","22/11/2021 15:00","1.594","","","1.726","","1.479","1.545","","","","","0.839","","","CEPSA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"JAÉN","ÚBEDA","UBEDA","23400","AVENIDA DE LINARES, S/N","N","-3.3815","38.016722","22/11/2021 10:25","1.549","","","1.649","","1.399","1.429","","","","","","","","CARREFOUR","Low Cost","P","dm","L-D: 24H","L-D: 00:00-08:00 (D), 08:00-22:00 (A), 22:00-23:59 (D)"
